date,latitude,longitude,var
2018-01,51.875,-127.875,0.31287855
2018-01,51.875,-127.625,0.2993576
2018-01,51.875,-127.375,0.28225762
2018-01,51.875,-127.125,0.25118548
2018-01,51.875,-126.875,0.20848775
2018-01,51.875,-111.625,0.21228991
2018-01,51.875,-111.375,0.23061317
2018-01,51.875,-111.125,0.23378031
2018-01,51.875,-110.875,0.1973871
2018-01,51.875,-110.625,0.19623715
2018-01,51.875,-110.375,0.19528046
2018-01,51.875,-110.125,0.19288564
2018-01,51.875,-109.875,0.18338244
2018-01,51.875,-109.625,0.18870518
2018-01,51.625,-127.625,0.28775787
2018-01,51.625,-127.375,0.27559963
2018-01,51.625,-127.125,0.27383652
2018-01,51.625,-126.875,0.28128222
2018-01,51.625,-111.875,0.19377849
2018-01,51.625,-111.625,0.21230987
2018-01,51.625,-111.375,0.22749077
2018-01,51.625,-111.125,0.22706103
2018-01,51.625,-110.875,0.19625509
2018-01,51.625,-110.625,0.19251001
2018-01,51.625,-110.375,0.18482819
2018-01,51.625,-110.125,0.19322067
2018-01,51.625,-109.875,0.1822503
2018-01,51.375,-127.625,0.3028486
2018-01,51.375,-127.375,0.26744458
2018-01,51.375,-127.125,0.26325116
2018-01,51.375,-126.875,0.25932425
2018-01,51.375,-111.375,0.21883297
2018-01,51.375,-111.125,0.21255623
2018-01,51.375,-110.875,0.20216276
2018-01,51.375,-110.625,0.18896021
2018-01,51.375,-110.375,0.19074853
2018-01,51.125,-127.625,0.3330306
2018-01,51.125,-127.375,0.30916503
2018-01,51.125,-127.125,0.27641985
2018-01,51.125,-126.875,0.2735556
2018-01,51.125,-126.625,0.2735074
2018-01,51.125,-126.375,0.28151
2018-01,51.125,-126.125,0.2629476
2018-01,51.125,-111.125,0.21952446
2018-01,50.875,-127.125,0.32071456
2018-01,50.875,-126.375,0.28206137
2018-01,50.875,-114.375,0.14424479
2018-01,50.875,-114.125,0.20279476
2018-01,50.875,-113.875,0.16891599
2018-01,50.875,-109.375,0.17033423
2018-01,50.875,-109.125,0.17174
2018-01,50.875,-108.875,0.23352501
2018-01,50.625,-128.125,0.3425383
2018-01,50.625,-127.875,0.32446703
2018-01,50.625,-127.625,0.3167318
2018-01,50.625,-127.375,0.3205476
2018-01,50.625,-126.375,0.2623883
2018-01,50.625,-126.125,0.2394051
2018-01,50.625,-125.875,0.22415042
2018-01,50.625,-125.625,0.24328664
2018-01,50.625,-109.375,0.19018918
2018-01,50.625,-109.125,0.16496786
2018-01,50.625,-108.875,0.17251892
2018-01,50.375,-127.875,0.31674546
2018-01,50.375,-127.625,0.31594825
2018-01,50.375,-127.375,0.30463982
2018-01,50.375,-127.125,0.31031662
2018-01,50.375,-126.875,0.30308914
2018-01,50.375,-126.625,0.3058717
2018-01,50.375,-126.375,0.30885676
2018-01,50.375,-126.125,0.2846383
2018-01,50.375,-125.875,0.26201278
2018-01,50.375,-125.125,0.24998313
2018-01,50.375,-124.625,0.24067764
2018-01,50.375,-124.125,0.2696017
2018-01,50.375,-109.625,0.19620575
2018-01,50.375,-109.375,0.16994329
2018-01,50.375,-109.125,0.1825058
2018-01,50.125,-127.375,0.30948117
